Timeseries,settingsfile: \\pdrive\share\link\burek.pdrv\watmodel\calibration\danube_1min\morava_calibration_tool\calibration1\G0022\out\00_000\settings_morava_1min2-Run00_000.ini,Runnning date: Wed Jan  8 11:28:49 2025,CWATM: P:\watmodel\calibration\danube_1min\morava_calibration_tool\cwatm\run_cwatm.py last change:01.06.2021
xloc,17.3465
yloc,49.5944
Date,G1
01/01/2015,    1.2095
02/01/2015,    1.2151
03/01/2015,   1.19355
04/01/2015,   1.16746
05/01/2015,   1.14027
06/01/2015,   1.11653
07/01/2015,   1.09576
08/01/2015,   1.07781
09/01/2015,   1.28292
10/01/2015,   1.50727
11/01/2015,   1.85387
12/01/2015,   2.11733
13/01/2015,   2.02758
14/01/2015,   1.94078
15/01/2015,   1.88354
16/01/2015,   1.81852
17/01/2015,   1.99083
18/01/2015,   2.07515
19/01/2015,   2.18487
20/01/2015,   2.12527
21/01/2015,    2.0591
22/01/2015,   1.99996
23/01/2015,   1.95743
24/01/2015,   1.93567
25/01/2015,   1.90954
26/01/2015,   1.88281
27/01/2015,   1.85703
28/01/2015,   1.82798
29/01/2015,    1.7974
30/01/2015,   1.76713
31/01/2015,   1.73823
01/02/2015,   1.70985
02/02/2015,   1.68183
03/02/2015,    1.6544
04/02/2015,   1.62786
05/02/2015,   1.60148
06/02/2015,   1.57589
07/02/2015,   1.54978
08/02/2015,   1.52535
09/02/2015,   1.50169
10/02/2015,    1.6849
11/02/2015,    1.6712
12/02/2015,   1.58309
13/02/2015,   1.51961
14/02/2015,   1.57285
15/02/2015,   1.75039
16/02/2015,   1.64705
17/02/2015,   1.61201
18/02/2015,   1.51682
19/02/2015,   1.44622
20/02/2015,   1.40218
21/02/2015,   1.40805
22/02/2015,    1.5418
23/02/2015,   1.68784
24/02/2015,   1.88842
25/02/2015,   2.11991
26/02/2015,   2.20774
27/02/2015,   2.18069
28/02/2015,   2.09061
01/03/2015,    2.0432
02/03/2015,    2.1262
03/03/2015,   2.29611
04/03/2015,   2.46065
05/03/2015,   2.39152
06/03/2015,   2.30051
07/03/2015,   2.23149
08/03/2015,   2.18729
09/03/2015,   2.18725
10/03/2015,    2.2143
11/03/2015,   2.30967
12/03/2015,   2.36481
13/03/2015,   2.37581
14/03/2015,    2.3953
15/03/2015,   2.37594
16/03/2015,   2.44212
17/03/2015,    2.5213
18/03/2015,    2.4806
19/03/2015,   2.43603
20/03/2015,   2.39043
21/03/2015,   2.32643
22/03/2015,   2.26574
23/03/2015,   2.21887
24/03/2015,   2.17898
25/03/2015,   2.13915
26/03/2015,   2.16101
27/03/2015,   2.34163
28/03/2015,   2.34281
29/03/2015,    2.4405
30/03/2015,   2.65536
31/03/2015,    3.5271
01/04/2015,   3.81903
02/04/2015,   3.79731
03/04/2015,   3.41553
04/04/2015,   3.18311
05/04/2015,   3.05089
06/04/2015,   2.99174
07/04/2015,   3.03646
08/04/2015,   3.26782
09/04/2015,   3.45947
10/04/2015,   3.41347
11/04/2015,   3.27797
12/04/2015,   3.15188
13/04/2015,   3.04094
14/04/2015,   2.95395
15/04/2015,   2.88367
16/04/2015,   2.81523
17/04/2015,     2.862
18/04/2015,   2.77254
19/04/2015,    2.7041
20/04/2015,   2.61073
21/04/2015,     2.518
22/04/2015,   2.43263
23/04/2015,   2.34943
24/04/2015,   2.27341
25/04/2015,   2.19053
26/04/2015,   2.14922
27/04/2015,   2.05646
28/04/2015,   2.20393
29/04/2015,    2.1911
30/04/2015,   2.18047
01/05/2015,   2.03429
02/05/2015,   1.90993
03/05/2015,   1.82073
04/05/2015,   1.74521
05/05/2015,   1.67702
06/05/2015,   2.15343
07/05/2015,   2.05515
08/05/2015,   2.10124
09/05/2015,   1.88115
10/05/2015,   1.71932
11/05/2015,   1.60079
12/05/2015,    1.5096
13/05/2015,   1.44268
14/05/2015,    1.4006
15/05/2015,   1.37262
16/05/2015,   1.33685
17/05/2015,   1.28226
18/05/2015,   1.22561
19/05/2015,   1.18067
20/05/2015,    1.2347
21/05/2015,   1.17151
22/05/2015,   1.13004
23/05/2015,   1.17606
24/05/2015,   1.14641
25/05/2015,   1.15614
26/05/2015,   1.30573
27/05/2015,   1.21087
28/05/2015,   1.15539
29/05/2015,   1.06854
30/05/2015,   1.10927
31/05/2015,     1.025
01/06/2015,  0.983872
02/06/2015,  0.921154
03/06/2015,   0.86003
04/06/2015,  0.811645
05/06/2015,  0.771701
06/06/2015,  0.735306
07/06/2015,  0.700008
08/06/2015,  0.671347
09/06/2015,  0.648336
10/06/2015,  0.626191
11/06/2015,   0.60108
12/06/2015,   0.57417
13/06/2015,  0.717855
14/06/2015,  0.975878
15/06/2015,   0.80914
16/06/2015,  0.734801
17/06/2015,  0.669373
18/06/2015,  0.618347
19/06/2015,  0.615398
20/06/2015,  0.578216
21/06/2015,  0.541629
22/06/2015,  0.694668
23/06/2015,   0.73273
24/06/2015,   0.68415
25/06/2015,  0.640683
26/06/2015,  0.586617
27/06/2015,  0.541023
28/06/2015,  0.535707
29/06/2015,  0.510323
30/06/2015,  0.481684
01/07/2015,   0.44608
02/07/2015,  0.410403
03/07/2015,  0.381027
04/07/2015,  0.355321
05/07/2015,  0.334151
06/07/2015,   0.31334
07/07/2015,  0.294062
08/07/2015,   0.39127
09/07/2015,  0.378885
10/07/2015,   0.37359
11/07/2015,   0.35832
12/07/2015,  0.339379
13/07/2015,  0.347169
14/07/2015,  0.334992
15/07/2015,  0.318296
16/07/2015,  0.296704
17/07/2015,  0.273074
18/07/2015,  0.390381
19/07/2015,  0.295532
20/07/2015,  0.255999
21/07/2015,  0.227999
22/07/2015,  0.203416
23/07/2015,  0.188187
24/07/2015,  0.173921
25/07/2015,  0.172232
