Timeseries,settingsfile: D:\DRBWBM\DWB_CWatM_S\Tisa\settings_projections\isimip_historical\settings_tisa_isimip_hist.ini,Runnning date: Tue Dec 16 18:37:34 2025,CWATM: D:\DRBWBM\DWB_CWatM_S\CWatM_fromGitHub\CWatM\cwatm\run_cwatm.py Git-Branch:develop Hash:b703e486287fb4c64e0574f3adeade04f10cbdb0
14/01/1990,   26.7949,   12.3263,   8.85536,   5.79145,   23.0209,   1.43751,   7.30304,   15.1311,   4.11124,   4.57794,   76.2223,   54.4309,     290.3
15/01/1990,   53.6816,   10.2763,   9.97869,   6.54538,   23.4499,   1.61305,   6.95469,   14.2453,   2.55958,   4.85667,   66.2554,   57.1488,   294.026
16/01/1990,   84.0853,   9.43893,   10.5153,   6.98353,   24.7883,   1.51392,   7.01149,   13.7491,   2.00786,   5.23884,   58.5529,   63.0573,   294.758
17/01/1990,   83.2324,    9.0889,   10.2775,   7.06769,   26.9376,   1.38148,   7.24814,   13.6916,   1.72626,    5.4243,   52.8857,    66.883,   293.122
18/01/1990,    73.575,   8.96398,     9.925,   7.02964,   28.9515,   1.31892,   7.36577,   14.0864,   1.53152,   5.48246,   49.5697,   73.3241,   290.672
19/01/1990,   66.0861,    9.1546,   10.0098,   6.96929,    30.086,   1.29544,   7.40661,   14.4054,   1.39223,   5.98312,   49.0525,   77.1583,   290.228
20/01/1990,   59.4128,   9.62553,   10.3312,   7.03426,   30.4793,   1.27007,   7.43626,   14.4203,   1.28913,   6.12312,   52.5996,   76.6773,    287.98
21/01/1990,   54.1175,   10.0156,    10.405,   7.65487,   30.8941,   1.22549,   7.57415,   14.2006,   1.21985,     6.361,   65.8223,   75.7716,   282.261
22/01/1990,   52.7925,   10.4954,   10.0812,   8.06828,   31.9228,   1.16237,   7.88027,   13.8687,   1.17217,   7.10184,   69.5037,   74.8214,   275.284
23/01/1990,   49.3938,   9.69077,   9.52021,   7.74613,   33.4523,   1.08912,   8.07142,   13.4593,   1.13743,   7.89769,   67.1388,   76.0567,   270.001
24/01/1990,   44.9886,   8.99943,   8.90864,   7.19984,   34.1885,   1.01378,   7.89895,   12.7837,     1.111,   8.51629,    64.694,   79.1351,   268.427
25/01/1990,   41.4132,   8.56802,    8.3527,   6.69326,   33.3532,  0.942059,   7.49788,   11.8945,   1.09067,   8.77689,   62.4096,   75.5551,    268.74
26/01/1990,   37.5883,   8.22398,   7.89193,   6.27336,   31.6149,  0.876986,   7.05833,   10.9964,   1.07476,   9.04113,   60.3264,   68.2205,   266.466
27/01/1990,   34.1322,   7.95859,   7.52851,   5.93291,   29.6782,  0.819401,   6.66809,   10.2035,   1.06177,   9.28105,   57.9878,   61.0749,   261.464
28/01/1990,   31.1522,   7.74924,    7.2497,   5.65643,   27.8798,  0.769578,   6.35044,   9.55115,   1.05094,    9.1645,   55.4571,   54.9611,   255.469
29/01/1990,   28.4274,   7.55168,   7.03918,   5.42877,   26.3293,  0.726075,   6.09691,   9.02016,   1.04133,   8.77535,    53.079,   49.8432,   249.776
30/01/1990,   26.0239,   7.33843,   6.88478,   5.24024,   25.0638,  0.689461,   5.89844,   8.60187,   1.03258,    8.3209,   50.7352,   45.5839,    245.07
31/01/1990,    24.136,    8.7004,   6.83282,   5.16908,   25.2358,  0.968117,   6.31647,   11.8231,   1.70776,   8.24276,    49.068,   42.7197,    242.42
01/02/1990,    22.787,   10.2734,   7.10228,   5.20973,   25.1636,  0.957592,    6.7738,   11.3787,    3.9446,   7.98633,   46.8984,    40.187,    242.03
02/02/1990,   22.6122,   11.7958,   7.59131,   5.64438,   25.2364,   3.50351,   7.72889,   11.8064,   2.38171,   7.68892,   46.2132,   39.0748,   243.288
03/02/1990,   25.2628,   10.4125,   8.43881,   6.39827,   25.4177,   3.24123,   7.90683,   14.0258,   1.74053,   7.30501,   44.9956,   38.2722,   245.665
04/02/1990,   29.9463,   9.37837,   9.35575,   7.26437,   25.6926,   2.27251,   8.17365,   13.6717,   1.60264,   7.18576,    44.965,   38.1835,   247.492
05/02/1990,   32.2892,   9.05214,   9.84813,   8.69344,   26.4327,   1.90377,   8.37149,   13.1633,    1.5124,   7.67355,   45.8033,   37.9176,    249.09
06/02/1990,   33.3647,   8.50758,   10.0289,   10.4414,   27.6891,   2.31855,   8.54023,   15.1017,   1.42396,   7.77208,   47.5488,   36.5742,    250.09
07/02/1990,   31.9371,   8.28855,   9.99155,   10.7914,   29.6673,   2.77549,   9.26364,    19.712,    1.3504,   7.36186,   49.7526,   35.8727,     251.6
08/02/1990,   29.8814,   8.29442,   9.84897,   10.3969,   32.3283,   2.73196,   10.6721,   21.5843,   1.29226,    6.8596,   50.7896,   34.6348,   252.722
09/02/1990,   28.6215,   8.37592,   9.75767,   9.63143,   33.5953,   2.36447,     11.47,   20.8925,   1.24841,   6.44505,    49.807,   34.4357,   252.054
10/02/1990,    27.533,   8.45709,   9.56267,   8.71686,   33.7752,   2.02228,   11.0213,   19.5202,   1.21667,   6.16765,   47.4651,   34.9722,   251.429
11/02/1990,   26.1304,   8.45115,   9.14989,   7.85858,   33.3182,   1.72839,   9.96078,   17.3375,   1.19221,   6.01057,   44.7689,    35.391,   250.688
12/02/1990,   24.5239,   8.33077,   8.61928,   7.14604,   32.4616,   1.49704,   8.91162,   15.2546,   1.17281,   5.92519,   42.4236,   35.6247,   249.316
13/02/1990,   22.9096,    8.1404,   8.09784,   6.57932,   31.2836,    1.3222,   8.02593,   13.5121,   1.15777,   5.85367,   40.5814,   35.3167,    247.04
14/02/1990,   21.5084,   7.91592,   7.65559,   6.13271,   29.8758,   1.19146,   7.33797,   12.1294,   1.14714,   5.76755,   39.1291,   34.4988,   243.684
15/02/1990,   20.3871,   7.68446,   7.31023,     5.779,   28.4064,   1.09296,   6.82511,   11.0676,    1.1403,   5.65866,    37.907,   33.6675,   239.456
16/02/1990,   19.4659,   7.45826,   7.05299,   5.49532,   27.0297,    1.0173,   6.44263,   10.2596,   1.13517,   5.53658,   36.8068,   32.9847,   234.853
17/02/1990,   18.6612,   7.24305,    6.8687,   5.26386,   25.8338,  0.957696,    6.1539,   9.64186,   1.13062,   5.37381,   35.7744,   32.3087,   230.278
18/02/1990,   17.9333,   7.04276,   6.74327,   5.07312,   24.8404,  0.908907,   5.93333,   9.16691,   1.12717,   5.11456,   34.8059,   31.4911,   225.918
19/02/1990,   17.2682,   6.85496,   6.66353,    4.9134,   24.0294,  0.867979,   5.76114,   8.79509,   1.12278,    5.1545,   33.8763,   30.4745,   221.816
20/02/1990,   16.6655,   6.67886,   6.61699,   4.77785,   23.3767,  0.832954,   5.62566,   8.50303,   1.11792,   4.94691,   32.9096,   29.2945,   217.961
21/02/1990,   16.1209,   6.51314,     6.592,   4.66107,   22.8573,    0.8023,   5.51647,   8.26884,   1.11395,   4.31204,   32.1092,   28.0444,   214.344
22/02/1990,   15.6748,   9.15659,   6.72582,   4.73086,   24.5577,  0.839447,   6.72531,   11.0286,   1.10915,   4.37683,   31.3934,    27.073,    211.39
23/02/1990,   15.2927,   9.00056,   7.44186,   5.39489,   26.7936,   1.01126,   8.67547,   10.1038,    1.1053,   4.17091,   30.5786,   26.0817,   208.869
24/02/1990,   15.2093,   11.5149,   9.25539,   7.67655,   28.3733,    1.3836,   11.0579,   13.7747,    1.1025,   4.06369,   30.0093,   25.3753,   206.143
25/02/1990,   16.0599,   8.06098,   12.2123,   11.4504,   31.6592,   1.58761,     9.953,   13.5246,   1.10125,   4.36069,   29.5715,   25.2244,   203.552
26/02/1990,   21.2343,   6.74739,   13.9909,   16.5901,   35.5434,   1.34234,   9.89488,   13.1662,   1.09964,   4.65117,   29.2615,   25.0451,   201.206
27/02/1990,   28.8702,   6.42076,   13.5521,   16.7747,   41.2623,   1.05073,   9.71961,   12.9201,   1.09741,   5.01896,   29.4665,   24.2267,    198.89
28/02/1990,   27.4681,    6.3351,   11.7024,   13.4024,   47.0874,  0.855353,   9.08277,   12.1033,   1.09621,   5.08969,   30.0345,   23.0927,   196.304
01/03/1990,    23.095,   6.41891,   9.86245,   10.3003,   46.3449,  0.743793,   8.51981,    11.254,   1.09635,   5.00084,   30.7732,   22.4998,   193.507
02/03/1990,   19.5543,   7.29675,   8.54501,    8.1735,   41.2689,  0.689147,   8.12192,    10.668,   1.09716,   4.82996,   31.1326,   22.9786,   190.943
03/03/1990,   17.2112,   8.33534,   7.68522,   6.80755,   35.8811,  0.677955,   7.68827,   10.1899,   1.09812,   4.67651,   30.7333,   24.1233,   189.045
04/03/1990,   15.5609,   8.21709,   7.12518,   5.93638,   31.5021,   0.71067,   7.17376,   9.67726,   1.09912,   4.53646,   29.7868,   24.6484,   187.744
05/03/1990,   14.3895,   7.69388,   6.75807,    5.3723,   28.2629,  0.767902,   6.64542,   9.15789,   1.09718,   4.46182,   28.6433,   24.4816,   186.455
06/03/1990,   13.6607,   9.43261,   6.57434,   5.03272,    26.314,   2.18915,   6.73962,   12.3737,   2.73831,   4.80495,   28.5511,   24.7738,    185.85
07/03/1990,   13.2426,   8.96132,   6.73659,   5.01622,   25.7365,   3.63252,   12.9722,   17.0238,   5.50067,   5.58586,    28.271,   25.2598,   186.858
08/03/1990,   12.9686,   7.74717,   7.47722,   5.66379,   25.5051,   3.95924,   18.2167,   24.3297,   3.68957,   5.74106,   28.4283,   26.1004,   188.473
09/03/1990,   12.7879,   6.99151,   9.01158,    7.4236,   26.5405,   3.94842,   14.9955,   25.8944,   2.40541,   6.29396,   30.0883,   27.9794,   189.759
10/03/1990,   12.6203,   6.27925,   10.7407,   9.25695,   29.3329,   2.89927,   10.8459,   19.6701,   2.34261,   6.54995,   31.6926,   30.2485,   190.923
11/03/1990,   12.4673,   5.89914,   11.0029,   9.95547,   33.3033,   2.06452,   9.80058,    17.327,    1.7388,   6.87743,    34.086,   30.9884,   192.086
12/03/1990,    12.312,   5.65558,   10.1537,   9.25424,   36.1423,   1.52223,   8.92617,   16.2095,   1.49691,   6.93747,   36.0742,   30.1092,   192.823
13/03/1990,   12.1565,    5.4827,   9.07047,   7.83961,   36.3427,   1.19657,   8.02349,    14.883,   1.40051,   6.71985,   37.8789,    28.092,   192.911
14/03/1990,   12.0152,   5.34219,   8.11308,   6.42867,   34.1241,   1.02533,   7.22547,   13.3052,     1.329,   6.42592,   38.8513,   26.3175,   192.456
15/03/1990,   11.9312,   37.4972,   7.64963,   5.65249,    33.914,   10.1264,   13.8558,   40.2272,    12.334,   6.57604,   39.1594,   25.6321,    192.82
16/03/1990,   12.0539,   216.601,   9.04413,    7.2278,    41.913,   36.9785,   51.1317,   95.6166,    34.091,   6.84789,   39.2101,   25.7357,   194.305
17/03/1990,   12.9768,   198.818,   21.3595,   21.4908,   70.7089,   58.5923,   66.4527,   152.763,   45.1439,   7.93195,   39.6274,   26.6663,   196.217
18/03/1990,   172.096,   90.1398,   61.2056,   73.4802,   121.569,   39.7555,   64.9254,   200.785,   26.0464,    31.402,   45.9399,   31.4198,   199.859
19/03/1990,   611.061,   81.9371,   104.039,   149.648,   230.383,   24.1946,   74.7201,   190.202,   11.8155,    42.305,   60.4117,   126.874,   209.466
20/03/1990,   577.848,   127.684,   99.8003,   134.036,   382.639,   26.1636,   82.2821,   177.636,   7.42305,   36.8315,    130.34,   238.005,   276.012
21/03/1990,   431.064,   108.353,   77.3323,   93.5271,   384.814,   51.0173,    90.381,   193.769,   27.9122,   119.649,   263.705,   458.982,   387.529
22/03/1990,   332.152,   119.257,   58.3171,   66.8368,   326.932,   57.7463,   84.9203,   192.991,   39.2999,   116.999,   349.886,   576.052,   624.096
23/03/1990,    403.94,    93.978,   52.1504,   62.1176,   277.558,   58.9596,   76.4488,   185.088,   58.4796,   127.633,   355.937,    566.23,   788.952
24/03/1990,   877.318,   110.728,   57.3822,   83.7675,   260.721,   57.6317,   68.7871,   185.625,   43.0961,   132.212,   387.644,   633.397,   921.595
25/03/1990,   1389.54,   143.467,   63.3782,   118.833,   271.268,   41.2149,   67.3777,   158.178,   32.6629,   123.815,   438.793,   904.669,   1149.21
26/03/1990,   1358.12,   148.922,    59.622,   111.426,   283.206,   31.3544,   66.5673,   146.322,   25.0947,   128.017,   711.996,   1303.99,   1652.13
27/03/1990,   916.307,   124.901,   50.0173,   80.8884,    250.51,   27.4064,   70.0044,   142.093,   23.8521,   143.531,   940.697,   1560.83,   2319.17
28/03/1990,   588.461,   87.8845,   43.9058,   54.7872,   202.939,   21.8377,   68.3144,   132.797,   24.8015,    145.11,   861.541,   1322.71,   2863.51
29/03/1990,   398.622,   62.5594,   42.2213,   37.7585,    167.65,   16.6188,   54.8076,   108.936,   26.5596,   131.863,   718.801,   1010.68,   2985.37
30/03/1990,   278.727,    46.726,   40.2349,   27.6336,   147.822,   12.6299,   42.5434,   85.6337,   26.1249,   112.027,   578.094,   765.463,   2901.93
31/03/1990,   205.157,   36.4698,    36.542,   21.6576,   136.486,   9.77687,    33.471,   67.7553,   23.4123,   90.9823,   457.925,   583.531,   2835.64
01/04/1990,   161.267,   30.0064,   32.6398,   18.5171,   126.766,   7.88272,    26.802,   56.0218,   20.3384,   72.7385,    366.41,   452.172,   2783.97
02/04/1990,   133.178,   25.8149,   29.6032,   16.8683,   116.937,   6.60328,   21.7264,    48.361,   18.2428,    58.374,   299.841,   359.304,   2660.83
03/04/1990,   112.722,    23.065,   27.6977,   15.6709,   108.097,   5.72407,    18.004,   43.6237,   16.3405,   47.8071,    252.81,   293.964,   2457.75
04/04/1990,   96.0464,   21.1555,   26.6058,   14.5211,   100.918,   5.12559,   15.3066,   39.9125,   14.6757,   39.7255,   220.086,   248.651,   2220.59
05/04/1990,   82.5804,    19.679,   25.7481,   13.3124,   95.6937,   4.71226,   13.3415,   36.4434,   13.4916,   33.7653,   196.937,   215.663,    1987.4
06/04/1990,   72.2721,    18.466,   24.8142,   12.1041,   91.9567,   4.39859,   11.8562,   33.1939,   12.8229,   29.1285,   179.784,   188.335,   1774.53
07/04/1990,   64.5683,   17.4521,   23.8777,   11.0145,   88.7941,    4.1431,   10.7238,   30.2159,   12.4966,   25.4458,   165.566,   164.492,   1585.94
08/04/1990,   59.6093,    16.633,   23.1271,   10.1694,   85.6531,   3.95821,   9.85591,   28.4562,   12.5304,   22.6814,    153.79,   144.221,    1421.8
09/04/1990,   57.7181,   15.9918,   23.0538,   9.64451,   82.7251,   3.87396,   9.14401,   27.4832,   12.8355,   20.2473,   144.257,   127.587,   1280.32
10/04/1990,   63.0004,   15.4535,   24.8793,   9.52217,   80.4951,   3.96598,   8.55672,   25.1438,   12.9995,   18.3013,   137.071,   115.404,   1159.56
11/04/1990,   89.1838,   14.9804,   32.4129,   10.0631,   79.8296,   4.37021,    8.2106,   24.7888,   12.5116,   16.7049,   132.924,   110.201,   1058.28
12/04/1990,   136.606,   14.5534,    56.682,   12.2838,   82.9827,   5.13629,    8.4315,   25.7332,   11.3517,   15.3731,   135.502,   120.247,   978.003
13/04/1990,   203.472,   14.2276,   118.261,   19.7456,   98.9981,   5.99721,    9.8864,   33.7618,   10.0635,      14.3,   156.268,    164.87,   928.724
14/04/1990,   290.439,   14.0956,   202.579,   37.0889,   166.698,   6.91667,   18.7069,   56.1953,   8.85417,   13.3907,   207.975,   220.502,   917.244
15/04/1990,   399.703,   14.0079,   257.483,   65.7835,   321.918,   7.84434,   63.6457,   113.835,   7.80565,   12.6792,   261.462,   276.903,   932.807
16/04/1990,   506.539,   13.4807,   283.403,   67.0223,   458.674,   8.55232,   91.1285,   157.977,   7.30712,   12.0796,   301.952,    320.47,   969.341
17/04/1990,   520.199,   13.3019,   304.515,   59.2364,   517.523,   9.25836,   87.5945,   160.002,   6.62074,   11.5099,   327.333,   496.963,    1030.3
18/04/1990,   523.954,   13.5811,   318.376,   53.9896,   554.106,   9.88441,   82.3973,    160.89,   5.93185,   11.0856,   386.662,   773.721,   1284.85
19/04/1990,   540.894,    13.382,   307.333,   54.1817,   590.043,     10.22,   83.7633,     163.6,   5.36741,   10.9973,   411.416,    862.25,   1490.19
20/04/1990,   484.418,   13.1709,   277.498,   50.3145,   593.441,   9.97588,   83.0103,    154.25,    4.8306,    11.711,   421.086,   908.169,   1659.21
21/04/1990,   394.193,    12.991,   244.779,   41.6049,   550.958,   9.55757,   74.5617,   137.289,   4.33421,   14.7654,   446.612,   870.379,   1857.87
22/04/1990,   335.337,   15.0924,   220.964,   33.8363,   496.394,    9.6021,   74.4214,   131.303,   4.28216,   17.3458,   436.915,   823.426,   2254.74
23/04/1990,   393.753,    17.951,   211.278,   29.4304,   453.153,   9.73324,    97.765,   163.385,   3.88637,   16.9202,   411.142,   803.195,   2861.83
24/04/1990,   492.189,   17.1072,   197.709,    33.098,   440.308,    9.4185,   121.894,   197.271,   3.47621,   16.0798,    452.55,    823.16,   3371.28
25/04/1990,     505.4,   14.0821,   173.936,   36.7903,   434.119,   8.63728,   122.861,   194.241,   3.18708,   15.4252,   533.519,   807.469,   3608.77
26/04/1990,   407.934,   13.9479,   144.539,   32.2126,   398.879,   7.91657,    111.56,   173.403,   2.94727,   15.0459,   533.481,   746.726,   3646.76
27/04/1990,   313.608,   16.9603,   117.668,   26.7229,   343.684,   7.42039,    98.702,   153.044,   2.75272,   14.4716,   492.707,   660.701,   3554.29
28/04/1990,   240.358,   17.3192,   98.8223,   22.2927,   287.724,   6.94029,   84.0514,    134.59,   2.56781,   13.9143,   425.008,   561.836,    3413.4
29/04/1990,   190.984,   15.9076,   87.7303,   18.9724,   241.196,   6.33321,   74.1621,    122.51,   2.39035,   13.4533,   359.362,   480.041,   3272.22
30/04/1990,   163.227,   14.5748,   82.0276,   16.6973,   208.226,   5.99837,   70.8419,   120.034,   6.66866,   13.0727,   302.636,   412.234,   3108.48
01/05/1990,    149.49,   15.2212,   77.4277,   15.3686,   187.793,   5.57497,   69.0527,   116.076,   7.83531,    12.623,   264.525,   357.902,   2898.54
02/05/1990,   147.965,   15.1935,   74.3475,   14.6559,    174.01,   5.10536,    66.353,   114.456,   4.59271,   12.0856,   241.575,   315.915,    2652.4
03/05/1990,   154.798,    14.452,   74.5499,   14.4594,   164.621,   4.75723,   63.2874,   115.274,    3.2018,    11.725,    237.71,   286.052,   2404.66
04/05/1990,   158.584,   12.7098,   76.6069,   13.9923,   159.444,   4.51133,   60.7634,   117.267,   2.55826,   11.6023,   263.877,   270.076,   2183.13
05/05/1990,   190.133,   12.0034,   77.1191,   13.2491,   160.514,   4.25522,   61.3986,   117.832,   7.19345,   11.7573,   308.078,   260.853,   2004.89
06/05/1990,   208.768,   13.0231,   72.7214,   12.7324,   165.781,   4.07793,   65.1803,   117.577,   6.11317,   11.7897,   325.827,   254.347,   1873.82
07/05/1990,   220.149,   14.2838,   64.4446,    12.534,    164.75,   3.90045,   65.1422,   113.816,   3.44344,   11.5182,   318.707,   266.906,   1781.47
08/05/1990,   233.041,   14.8304,   55.6214,   13.2169,   155.494,   3.74126,   61.1638,   105.356,   4.02574,   11.2268,   301.673,   282.448,   1718.16
09/05/1990,   257.062,   13.0062,   48.2024,   13.5413,    140.72,   3.64742,   57.0038,   98.4022,   2.68005,   10.9355,   283.311,   287.208,   1660.33
10/05/1990,   284.587,   12.3939,   45.2607,   12.9623,    125.74,   3.59323,   54.1067,   92.5811,   2.20389,   10.5731,   269.707,   291.032,   1611.36
11/05/1990,   270.282,    12.232,   47.2514,   12.2749,   114.042,   3.52018,   52.5637,   87.7536,    1.9085,   10.1723,   256.447,   292.597,   1579.47
12/05/1990,   265.767,   12.8748,   46.7304,   11.8805,   108.842,   3.68936,   51.0449,    85.591,   9.18246,   9.45371,   239.991,   287.532,   1560.26
13/05/1990,   255.897,   13.3281,    41.155,   12.0031,   109.784,   3.49314,   48.1335,   77.5682,    7.3189,   8.67565,   219.509,   275.764,   1540.91
14/05/1990,   233.467,   13.6314,   34.1877,   12.2072,   108.445,   3.66885,   44.7627,   74.4683,   6.01938,   8.21033,   203.138,   268.888,   1519.15
15/05/1990,   213.047,   12.8203,   28.1318,   11.8777,   99.3424,   3.54318,   40.5163,   68.1833,   6.04525,   7.84973,   198.359,   276.091,   1507.34
16/05/1990,   219.547,   12.5657,   23.8782,   11.4888,   87.6448,   3.31798,   36.5324,   66.2211,   4.54117,   7.58864,   203.086,   288.503,   1508.76
17/05/1990,   239.186,   12.5084,   21.3784,   11.0965,   76.4618,   2.86287,   34.0647,   71.5197,    4.0043,   7.39877,   216.825,     289.4,   1511.12
18/05/1990,   238.873,   12.7217,   20.1844,   10.5222,    67.516,   2.84167,   33.4867,   75.3124,   2.66045,   7.46318,   222.769,   289.219,   1504.27
19/05/1990,   230.355,   12.7879,    20.102,   10.1238,   60.8284,   2.97078,    37.302,    77.306,   2.09045,   7.57564,   214.652,   283.887,   1487.09
20/05/1990,   216.625,   12.5551,   21.0004,   10.2026,   56.2931,   2.94649,   43.2052,   78.6111,   1.96167,   7.43612,   196.204,   264.118,   1445.78
21/05/1990,   194.788,   12.8089,   22.1364,   11.1315,    54.444,   3.06922,   45.0213,   78.1126,   4.95073,   7.34034,   175.182,   239.329,   1377.53
22/05/1990,   171.371,   14.7366,   22.7368,   12.3383,   58.3188,   3.71421,   43.6986,    78.527,   11.6421,   7.90405,   160.128,   223.179,    1307.3
23/05/1990,   160.771,   15.1712,   23.8184,   13.7019,   59.4548,   3.32121,   39.7238,   65.9004,   7.96621,   7.74846,   148.168,   209.418,   1236.83
24/05/1990,   164.198,    14.211,   26.8411,   15.4126,   62.1144,   3.33529,   36.6696,   63.5447,   4.38192,   7.61819,   137.805,   202.564,   1170.96
25/05/1990,   176.837,   12.0314,   30.7743,   14.8887,   63.8943,   3.71286,   36.5888,   69.4014,   3.25587,   7.74167,   130.373,   208.057,   1124.24
26/05/1990,   215.442,   11.4675,   37.0323,   13.5552,   66.5086,   4.10725,   42.6203,   80.2358,   3.01407,    8.2154,   123.818,   232.145,   1105.47
27/05/1990,   220.675,   13.2972,   44.7078,   13.4575,   70.7143,   4.57364,   58.6011,   102.354,   25.8808,   8.66038,   118.991,   241.648,   1102.83
28/05/1990,     194.9,   13.6817,   45.3819,   16.0209,   76.6993,   4.16057,   59.6325,   95.5472,   11.3066,   8.41436,   117.763,   255.482,   1092.94
29/05/1990,   165.157,   13.0865,   41.4281,   17.4667,    88.791,   4.11958,   52.5294,   88.3961,    6.2383,   7.85478,    123.92,   302.323,   1096.12
30/05/1990,   144.376,   12.0947,   35.7964,   15.8565,   94.5414,   3.94679,   45.1763,   82.8395,   4.40403,   7.24649,    131.62,   311.212,   1109.11
31/05/1990,   133.474,   11.4451,   31.9734,   13.6685,   90.5638,   3.83648,   39.0307,   85.7617,   3.14357,   7.38649,   135.718,   290.183,   1098.55
01/06/1990,   125.014,   11.0604,   32.7174,   12.0091,   81.8896,   3.49044,     36.81,   83.5271,   2.74066,   7.76359,   137.981,   266.284,    1076.7
02/06/1990,   116.123,   10.8082,    33.551,   10.9707,   74.3565,   3.16276,   41.6492,   81.1008,   2.82995,    7.6881,   140.566,   245.477,   1059.19
03/06/1990,   106.011,   10.5904,    29.574,   10.8031,   70.7872,   2.93238,   47.2812,   82.1577,   2.07415,   7.51489,   136.641,    226.57,   1047.35
04/06/1990,   94.1677,   11.1226,   23.9676,   11.3457,   69.5504,   2.91726,   45.3724,   79.2885,   11.0407,   7.62737,   130.155,   211.098,   1039.76
05/06/1990,    82.777,   11.9861,   19.1971,   11.3464,   66.5892,   2.95056,   40.6266,   71.7075,    11.173,   7.39834,     119.5,   199.419,   1030.49
06/06/1990,   75.1375,   12.9683,   16.0216,    10.981,   60.3903,   2.78726,   36.0183,   63.8289,   16.8151,   7.32072,   109.264,   194.741,   1015.71
07/06/1990,   71.5297,   12.8088,   14.6003,   10.9688,   53.7332,   2.69861,   32.2746,   58.4202,    14.727,   7.38048,   100.107,   197.862,   998.495
08/06/1990,   69.4551,   11.8228,   15.0548,   10.8951,   47.3581,     2.596,    29.674,   54.4141,   8.76816,   7.27871,   93.8382,   200.171,   981.114
09/06/1990,   68.3194,   11.3998,   18.7024,   10.8499,   42.8817,   2.79444,   28.4633,   57.1165,   6.09713,   7.48706,    90.788,   196.631,   961.109
10/06/1990,   71.2894,   13.2666,   28.6705,   11.0327,   41.1108,   3.34132,   29.2948,    67.798,   11.0838,   7.77109,   88.2141,   192.644,   934.984
11/06/1990,   87.4558,   15.7088,   35.8063,   11.2302,   40.7623,   3.35798,   31.4887,   67.1908,   7.74721,   7.74733,   90.3325,   191.227,    904.11
12/06/1990,   106.803,   15.4854,   37.6352,   13.0134,    47.486,   3.31999,   35.3259,   67.6449,   4.83109,   7.56223,   99.3636,   193.487,   873.097
13/06/1990,   111.702,   13.8352,   37.4236,   15.5438,   58.8255,   3.23087,   37.5778,   66.0275,   3.58754,   7.64946,    112.39,   198.569,   845.935
